Uid,Fold
40714,5
40717,4
40719,3
40732,4
40737,5
40741,3
40745,5
37205,3
40751,2
36219,3
40756,2
40757,2
38168,2
37272,1
40761,5
40767,2
40769,1
40778,4
37579,1
40779,5
40781,5
40784,1
40785,2
40791,4
40792,2
38492,2
40798,1
40799,1
40801,1
40802,1
40804,5
40806,2
40811,2
40812,3
40813,3
5625,4
40817,1
40824,1
40825,4
36019,3
40829,5
40416,1
37666,4
40831,1
40833,1
40835,3
40840,2
40845,2
40853,4
40854,3
40857,3
40858,4
40860,1
40862,4
40865,5
40872,4
40878,2
40880,5
40885,1
40887,5
36495,1
39887,4
39848,2
40895,3
35413,3
40900,5
40903,2
40908,3
40909,2
40914,2
40916,1
40919,5
40924,2
40928,5
40933,1
40935,5
40939,4
40942,2
40945,5
40946,1
40947,1
17635,1
40950,5
40953,4
37092,2
40961,3
40962,3
40965,5
40967,1
40971,5
40973,4
40974,4
40975,2
40980,2
40981,1
40982,3
40984,3
40990,4
40991,3
40992,3
40997,3
41001,3
41003,5
41004,5
41005,4
39555,5
41011,3
36081,2
38671,2
12298,3
41022,3
41023,1
5237,3
39925,1
41029,1
41034,2
41035,4
38342,3
41037,4
41048,2
41051,1
41055,1
41057,5
41059,5
41062,3
41064,4
41075,2
41040,2
41079,3
41080,2
41083,4
41085,1
41087,2
41089,5
41091,5
40133,1
41098,1
40846,5
40819,1
41100,4
41101,5
41106,3
41107,1
41112,4
7048,3
41114,1
8963,2
41122,4
41124,5
41130,3
41132,2
41133,1
41138,1
41136,1
41148,4
41155,1
38441,2
41156,1
41158,2
41164,1
41168,2
41171,5
41174,4
41176,3
41181,5
41185,4
41196,5
41201,3
41202,1
41204,5
41205,4
41206,1
41211,1
41220,2
41224,3
41230,5
41231,1
41236,1
39828,5
5988,3
41248,4
41250,5
36933,3
41272,3
41276,5
11651,3
41284,2
39391,3
41286,1
41288,4
41289,5
41293,1
41299,2
41315,2
41316,5
41319,3
41332,4
41336,5
41339,3
41342,3
7803,3
41343,2
41344,4
38870,3
41346,5
41351,5
41356,3
41358,3
41362,3
41364,5
41369,3
41368,5
41370,4
41379,1
41382,1
41383,3
41384,1
41385,2
41387,3
38061,5
41388,1
41391,5
41393,5
39473,1
41398,1
41361,3
41420,2
41421,5
41436,5
41437,1
41439,3
41443,4
41448,3
39670,2
40189,1
14237,4
41451,1
35553,1
41454,5
41453,5
41459,2
41465,1
41469,4
41476,1
41480,1
41482,3
33920,4
41490,3
41497,5
38471,3
41505,3
41506,3
41507,2
41509,5
41516,2
41484,1
58832,3
41520,1
41521,4
41131,2
41530,3
41536,4
41542,5
41545,3
41549,2
41511,3
41553,4
41556,3
41560,4
41563,5
36704,3
41566,5
41572,2
36349,3
41584,4
41589,3
41594,4
41595,1
41597,3
39271,4
41601,3
41606,5
41612,5
41614,3
41618,5
51529,5
41623,2
25916,5
41642,3
41643,3
41651,4
25779,3
41657,3
41660,3
36943,1
41670,1
41671,3
36924,2
41672,5
41675,4
39834,2
41676,1
41678,3
41680,5
41681,3
41685,4
41686,1
41269,1
40531,3
41690,3
41694,5
30465,4
41695,2
7153,3
39156,2
41711,2
41717,1
41036,4
13354,5
40520,2
41719,1
41721,3
41733,1
41735,3
41736,4
40437,3
37608,3
41761,2
41762,2
13897,4
41786,4
41788,3
41791,1
41794,5
41801,2
41770,1
41805,5
41249,4
41811,5
41815,5
41442,5
41816,5
41825,5
41827,2
30201,1
41828,1
41831,5
41834,3
41837,1
41838,3
41847,2
41849,3
8271,4
41856,4
5777,4
41862,4
41865,2
41866,4
41868,3
41869,2
41870,3
41874,3
41876,4
41878,3
41882,4
41886,5
37966,4
41888,2
41903,4
41904,4
39195,1
9993,1
41906,1
4865,5
41907,4
41764,5
36786,2
30662,5
41909,4
41910,3
41911,2
36980,4
41913,5
7703,4
41917,3
41918,2
36559,5
41931,4
41932,1
41934,3
7979,4
41935,2
41297,1
41941,5
41942,4
41946,3
41951,2
41953,5
41954,2
41962,2
41963,2
41966,2
41967,1
41968,2
41969,4
41974,1
41976,4
41982,5
41983,2
55326,4
5983,3
41993,5
36594,4
42001,1
42003,2
42004,2
42012,2
42013,2
42021,5
42027,3
42028,5
42029,5
42032,5
28176,5
42039,1
42042,3
42045,5
18094,5
42046,2
42050,3
37097,1
42053,5
5878,3
42061,2
41491,1
42062,5
42069,1
33893,2
42073,5
42074,3
42075,5
6408,2
42084,4
42088,3
42094,1
35422,2
38369,3
42098,3
42101,4
42108,1
42111,1
42112,3
42119,5
33682,4
42124,1
42125,1
42128,1
36960,2
42134,5
42138,1
42139,5
42141,4
42144,1
42147,2
42148,2
42155,5
42158,4
42161,1
42173,5
41724,4
36395,2
42182,2
42189,4
42195,3
42197,3
42201,2
42202,3
42212,3
42213,2
42214,4
42220,4
38506,2
42227,4
27247,5
42229,3
37488,1
42235,4
42236,4
42243,2
42246,1
42251,5
31351,4
42258,1
42260,5
19947,2
53044,3
42271,4
42281,1
42282,4
39831,3
42263,1
42290,2
42292,3
42294,3
42298,4
42299,2
42300,1
42306,2
42307,2
36846,1
42309,2
36433,3
41691,2
42318,1
42322,3
42333,1
42337,4
42338,2
42340,4
42344,4
42317,3
42347,3
42354,4
42352,4
42359,2
42360,4
42364,1
23790,3
42372,4
42373,4
42375,3
42358,3
37914,4
42381,3
42382,5
19710,1
36593,1
42388,5
42389,3
7180,1
42391,4
42392,2
42393,3
42394,4
42396,5
42395,3
42400,4
38889,5
42401,5
42402,5
42404,3
42410,2
42412,2
42413,4
5066,2
42429,5
42432,4
42403,5
42438,3
42440,4
42444,5
42449,5
42453,5
37263,2
42458,2
42463,1
39245,4
37044,5
42466,5
42469,4
42437,5
42472,2
42476,3
42479,1
42481,2
42487,1
39212,1
42492,3
42494,4
42499,1
42500,3
42501,5
42509,2
42512,4
42513,1
42515,1
42517,3
42518,4
42523,3
42525,2
42285,5
42533,5
42536,4
42541,1
42496,1
42543,5
42545,5
13648,2
42546,2
42550,3
42552,1
42559,1
42561,5
42567,2
42570,4
42571,5
42580,4
42583,2
42584,1
42586,4
42222,5
42587,4
38816,2
42589,3
42592,2
42594,3
42595,2
42596,2
42598,4
42599,2
42600,5
42603,3
42604,5
42605,5
42462,5
42611,1
42614,5
42616,4
42617,4
42619,3
16714,2
25360,3
37329,5
42624,4
42627,5
42631,1
42632,4
42634,5
42639,2
34328,1
42643,4
41142,2
42621,3
42648,2
42649,3
42653,4
42654,2
42655,2
38697,5
42656,4
5119,5
42664,1
42669,4
42671,5
42104,3
42680,5
42687,1
39210,3
42689,1
42691,5
37203,4
42695,1
42702,5
30094,2
29618,1
38975,2
42709,5
42710,2
36357,3
42716,4
41161,2
42331,1
42723,3
5848,5
42729,1
42731,3
42737,1
42738,4
35913,5
42743,5
42746,3
6700,1
22204,1
42752,1
42758,5
42759,4
42766,4
42767,3
42770,1
42775,5
42778,5
42780,3
41389,3
42781,3
42783,2
38452,2
42789,2
42795,5
42797,5
42798,1
42808,5
42812,5
42818,1
42823,5
42830,2
42833,2
42834,3
41586,4
42839,3
42840,5
42066,2
42844,3
41026,2
42848,2
42851,4
42852,4
42853,3
42855,5
42420,2
42861,2
42872,3
37240,1
42877,2
42878,5
42879,1
37943,4
42884,5
36790,1
42514,5
37793,2
42885,4
37993,3
42893,4
38273,5
42899,5
42900,3
42901,4
42904,2
42907,1
42908,4
42909,4
42910,1
42911,5
42912,2
42914,5
42917,1
42921,5
42922,5
39160,5
42925,2
42927,5
42928,4
42929,3
38995,4
13382,5
42942,3
42946,4
41914,4
42948,5
42951,2
42953,4
42956,3
42960,3
42961,4
42969,1
42933,2
42972,5
42974,4
42970,1
39029,2
5338,3
42983,2
42986,4
42987,3
42988,2
42996,5
42999,1
43002,2
43009,5
43011,2
43015,4
43016,5
43022,3
43023,5
43024,3
43032,5
43033,2
43036,3
43042,5
43043,2
43046,2
37284,3
43049,1
43058,3
43060,3
43064,5
43067,4
43071,2
43076,1
43077,1
43079,3
9422,2
39844,1
43004,1
43081,2
16233,5
43087,4
8572,1
43090,2
43092,5
43095,2
43097,1
43098,5
7989,5
43107,3
43108,2
43109,2
6498,3
43116,3
43118,3
43121,4
43122,3
43123,3
43126,4
43128,1
43131,1
40867,5
43133,2
43136,5
6578,5
43138,2
43139,1
43140,2
43143,5
41487,1
12902,3
43151,2
43153,1
43160,3
43161,5
43163,1
43167,5
43172,3
43173,1
43176,1
43177,1
43180,4
43182,2
43183,4
40041,5
43145,4
43204,2
43165,2
43210,2
43212,5
43213,1
43215,1
43216,5
43190,4
43229,3
43203,5
43236,2
43243,5
43254,3
43255,5
43257,4
43259,1
43260,4
42866,1
43268,5
5334,2
43276,5
43277,4
43282,1
5570,4
43289,4
43291,2
43298,1
43306,1
43308,3
43311,1
43314,3
43316,5
41925,3
40097,1
35329,1
43324,3
10383,3
43332,3
43337,2
43338,5
43342,3
43346,4
43350,5
43355,4
43357,2
43374,4
43379,4
43381,3
43384,2
43385,5
43389,5
43391,4
43402,3
43407,1
34476,1
43409,2
43084,4
43419,2
43420,2
43421,2
43435,1
43437,5
43439,3
43440,3
43443,3
43447,2
37570,1
41604,1
43454,5
43458,1
43467,4
37382,3
43471,3
6209,4
7418,1
43478,4
43487,2
6093,1
43491,3
43492,5
43494,2
43496,2
37008,2
43499,5
43502,2
43503,4
43507,1
43514,1
43517,3
43519,1
43530,3
43520,3
43535,4
43539,1
43486,4
43548,5
43551,1
43554,1
43557,3
43559,1
43563,2
43565,5
43568,3
40281,1
43570,2
43572,2
43574,2
43577,2
43580,3
43537,3
43584,1
43588,4
43589,2
43596,1
43601,1
43602,1
37281,4
43607,1
43613,5
35691,2
43622,5
43623,5
43625,3
43629,3
43633,5
43642,2
43646,4
43648,4
43649,1
43653,5
35643,2
41890,1
43662,2
43665,5
43669,2
43673,3
43676,5
43677,5
43682,1
43689,2
43691,5
43695,2
43708,2
39439,4
43716,2
43726,5
43733,3
43737,5
43745,1
43748,5
43765,5
43777,3
43779,1
43792,5
43794,4
43808,4
43809,3
43810,2
43831,4
43835,1
43840,5
36633,5
43845,2
41340,3
19820,3
43858,3
43865,3
43870,1
43617,3
43877,3
43894,5
43896,4
43902,2
43903,1
42688,4
43918,5
43919,5
43920,2
37573,5
43923,2
43926,2
33073,1
36348,2
43930,2
43931,1
43937,5
43951,4
43952,5
43961,2
33315,4
39446,3
43964,4
34033,3
43969,5
43970,4
43974,4
43979,3
43980,2
43981,3
39499,3
40765,4
43987,2
43966,3
43990,5
43991,4
43945,5
43532,1
44000,4
44006,1
44012,4
44016,4
44020,5
44023,1
44033,3
44035,1
44043,3
44050,1
7402,4
44059,1
44062,3
44063,2
44066,2
44076,2
44081,3
44083,4
44093,1
44105,1
44118,5
44119,4
44120,3
44123,4
44125,1
44130,1
44139,2
44140,4
10942,3
44144,1
44145,3
44157,4
44159,4
44161,3
44163,5
44165,5
44686,3
38425,1
44189,2
44191,2
35966,1
44201,1
44202,4
44206,5
44209,5
35384,1
6213,3
44212,1
44216,3
44218,1
44220,1
44224,1
39392,5
44230,3
42142,3
44248,5
44255,5
44256,2
44264,3
44270,1
44271,2
44272,1
44274,1
9650,1
44278,2
44284,1
44285,2
44286,1
44288,1
44289,4
44291,4
31853,4
37437,5
44296,2
44297,3
44308,5
44309,1
44311,3
44314,1
44320,5
44322,2
38226,2
44319,4
44329,3
36660,4
40353,2
44333,2
44335,2
44336,3
44338,3
44344,2
12253,1
44346,1
44347,5
44341,1
6249,4
44359,2
44360,5
44361,1
44368,1
44375,1
40625,5
37572,3
44381,3
44383,4
44391,5
44393,2
44395,1
44400,3
44408,1
44413,5
44414,4
44416,5
44418,2
44419,5
44420,5
44424,3
27948,4
44429,2
44431,5
44432,4
44434,2
39077,3
39314,2
5679,4
44441,3
44448,2
44454,5
44462,3
44464,1
42000,4
44467,4
40129,4
44473,3
44479,1
44480,1
44482,4
6537,4
44486,5
44487,5
44496,1
44497,3
44501,2
44502,3
44503,2
44506,2
44509,4
44362,1
44513,3
44516,3
44518,5
11392,5
42857,4
44525,4
44537,3
44540,3
44541,5
44546,1
44548,4
44549,4
44556,2
44560,2
40894,2
44355,2
44564,1
44565,5
44567,1
44568,5
44569,4
44570,2
44573,1
44578,2
41989,5
39962,4
44587,1
6932,1
44592,1
44595,3
37466,4
5876,1
34488,4
39583,1
44605,4
44607,1
38846,2
44616,2
44619,5
44621,5
44624,2
44628,2
44640,5
44641,2
44644,1
44650,5
23956,3
43247,2
44654,2
49072,2
44657,4
44658,1
44661,5
44664,1
44665,1
44667,1
44671,1
44673,5
44680,3
44682,3
40727,4
44684,3
44676,3
44690,5
5736,2
44691,1
44698,4
44700,5
44705,1
44708,1
43760,5
35712,4
44717,3
44721,5
44725,4
44730,4
44731,4
39782,2
44733,5
44736,1
44739,2
44745,4
33026,4
44757,5
44759,4
44761,3
44768,1
44781,3
44783,4
44784,2
44786,1
42424,1
44787,2
37817,3
8067,5
6688,1
44805,4
44809,4
34849,1
44837,4
43396,2
44849,1
44851,4
44850,5
44832,3
44858,4
44861,3
40536,1
44862,4
44864,2
30011,2
44870,3
44871,2
44872,3
44873,3
44875,2
39200,2
44878,4
44882,2
44886,2
44888,5
44889,5
44899,5
44903,1
44904,4
44906,1
44907,1
5959,4
44911,2
44912,2
44913,4
44914,4
44916,2
44917,3
44922,2
44923,1
44924,2
39557,3
44926,2
44935,1
42099,4
6127,1
44941,3
44942,4
44943,2
43001,2
44970,5
44974,4
42445,5
44975,3
44958,3
44978,5
44980,4
37018,4
20709,5
36239,5
44990,2
44991,3
43135,3
44992,1
41958,5
44999,1
44993,3
45007,1
45011,1
45015,2
45016,5
37642,4
45018,4
38366,2
45024,3
42439,4
45030,5
45033,1
45034,5
40345,5
45037,2
45040,1
10014,5
45043,3
45044,2
45048,4
45050,3
45053,2
45056,1
45057,2
43323,2
43801,5
39951,5
45063,1
40518,1
45064,3
45066,2
45068,4
45074,2
45078,4
40188,4
43804,1
41418,3
40297,4
45088,4
45089,5
45092,1
45093,2
36952,3
45106,5
40966,5
45107,3
43066,4
45110,1
45114,2
43947,1
35618,1
45125,3
45128,3
45133,3
45135,1
44962,4
45140,5
45145,4
45147,4
45153,1
45162,3
45163,3
45164,2
45165,1
45167,1
45170,2
45183,3
45184,3
45186,5
45194,3
45198,3
43544,5
37394,5
37718,2
45204,4
45207,1
45211,4
45212,2
45215,1
40408,2
45222,4
45223,4
45225,4
45228,4
45232,2
45234,3
45241,3
45245,1
44670,1
45250,5
45251,3
45252,3
45254,2
45256,3
45259,5
45219,4
5634,3
45261,4
45265,4
45266,5
45268,3
45270,2
45275,5
45278,2
45280,1
45283,2
45284,5
45269,3
45294,5
44936,3
45315,3
45320,3
42110,5
45324,2
45326,5
45327,5
45328,5
45329,2
45330,1
45331,3
37151,3
45335,4
45340,1
45342,2
44536,2
34893,3
45352,1
41044,5
42089,1
6255,4
45364,1
45365,5
38139,2
45368,3
45369,3
45370,2
45372,3
45182,5
45380,1
6587,5
45388,5
45389,1
45392,4
45393,2
45390,1
45394,2
45400,4
5280,5
45401,3
45404,3
45405,4
45406,4
33169,4
45412,2
45410,1
45415,4
45421,2
45423,1
45424,3
45427,4
42416,5
45434,3
45438,3
45439,4
45440,1
45448,1
45449,1
45454,3
45455,5
45458,1
45466,2
45471,1
45472,2
45476,1
45479,1
45480,5
45481,4
45344,1
45489,5
45491,2
45492,1
45494,4
45495,2
39785,2
45504,4
45511,2
6052,5
2382,1
45514,2
43223,3
45520,5
45522,2
45525,3
45538,4
45540,3
45541,1
45542,3
45544,3
45513,4
45547,2
45549,1
45550,3
35657,1
45545,4
45555,2
45557,3
6953,5
36075,5
45561,3
45564,1
45568,2
22200,2
45570,5
39134,3
5612,5
44947,3
45576,1
45584,1
45585,1
45594,2
45598,3
45601,3
45602,5
45605,5
36762,2
45606,1
45613,2
45624,3
32483,3
44677,1
45627,1
45631,4
45634,2
45641,3
45643,2
38076,4
45654,1
44694,3
43006,1
45661,3
36376,3
5348,3
45666,3
45667,2
45675,2
45677,2
45674,4
45682,4
45683,3
45684,2
43849,1
45696,1
40511,2
45697,1
45698,4
45701,1
45704,3
45708,5
45710,1
30199,1
45721,3
45722,2
41113,5
12781,4
45729,2
45733,2
45735,3
45728,2
45738,2
45741,3
45745,5
45752,4
45760,2
45763,5
45769,1
45773,4
37015,3
45777,3
45782,5
45784,4
45788,3
45792,1
45626,4
45794,4
24563,3
45804,1
45806,3
45807,1
45808,3
45811,4
45813,3
45815,2
40291,1
45821,2
45823,3
45826,3
45828,3
45830,5
45832,2
45834,3
45837,1
45839,4
45838,2
45843,1
45845,3
40307,3
45848,5
45851,2
35477,3
45860,2
45862,3
45865,4
45872,1
45873,1
35363,3
45881,5
44474,4
45451,3
45884,1
45887,4
45880,2
45892,5
45899,4
42941,1
45905,3
38386,5
45907,3
42968,5
45921,2
45922,3
40234,1
45923,2
45925,2
45929,3
45932,2
45933,5
45935,4
45942,3
40110,4
45945,2
45947,2
45906,2
45964,2
31690,5
45974,5
45976,3
45980,2
45983,5
44952,4
45986,1
45990,2
45991,5
45994,3
46001,2
41000,4
46009,3
46015,1
34368,3
46039,1
46042,5
46045,3
46051,3
46054,4
46061,5
46063,5
46046,1
5358,1
46060,5
8761,4
46074,2
46081,5
46083,2
5811,3
46086,3
46093,5
46095,2
46100,5
46112,4
46113,5
46117,2
38873,3
51279,5
42926,2
46122,4
40989,3
46124,3
46136,5
46141,3
46152,2
46153,1
46154,2
46156,3
46157,3
46162,1
45422,4
46171,4
46175,3
46178,2
46182,5
38883,4
45289,2
46207,1
55102,3
46224,4
40459,2
46228,4
46231,5
46232,3
46181,5
46241,4
46243,3
41766,5
46252,2
46254,5
46047,4
46257,5
46260,4
45239,3
46273,2
46274,5
46275,2
46276,2
46280,3
46284,1
46288,1
46250,3
46291,1
46239,2
46296,3
46299,5
46300,1
46310,1
46311,4
46312,5
42850,5
46313,2
46318,5
46320,2
38526,1
46330,5
46332,4
8229,4
46336,1
41898,4
46337,5
46339,4
46342,5
46343,3
46345,3
46354,5
46355,4
40179,2
33793,2
46359,1
46362,4
46363,3
46366,4
46368,3
46373,2
46374,5
43732,3
46375,1
46378,2
46381,5
46383,4
46385,1
46391,5
46392,4
46393,1
7909,3
46396,2
46397,1
46398,4
46402,4
46404,5
46411,2
46412,3
46413,3
46415,3
46418,4
46421,5
38002,5
37950,2
46431,3
46434,1
46436,5
46437,1
46442,3
41795,1
46444,4
46449,2
46455,1
46459,5
46462,5
46467,4
46473,4
46474,5
46475,4
46478,4
43605,1
46479,2
46480,1
46481,3
46482,1
46483,1
43117,2
46486,2
46490,1
46492,5
46494,4
46495,4
46496,1
46497,2
46501,1
46504,5
46507,5
42343,4
46512,3
46518,5
46519,5
42435,5
46522,5
46525,3
38741,4
46531,1
46533,2
46535,1
46541,3
46545,2
46546,1
46547,5
46548,4
46448,3
39255,5
46552,4
46556,1
46558,1
46559,1
37029,2
46560,1
46561,5
24095,3
46565,5
46566,1
46567,5
46569,4
7612,3
46575,5
46576,3
46579,1
46580,1
46581,4
46582,3
46583,1
46586,3
46595,1
46596,1
46597,1
46598,3
46602,4
46603,3
46608,3
46612,3
46616,5
35724,3
38623,4
46627,1
46628,1
46630,3
42241,3
46641,2
46642,1
36831,3
46648,5
46649,3
46657,4
46668,2
40646,2
46632,4
46675,4
46679,1
46680,5
46681,2
46682,1
46688,3
46692,3
46696,3
36388,5
46705,1
46707,3
46708,3
46710,2
46711,2
46714,3
46719,5
46720,5
45178,5
6619,1
46721,1
46723,4
6109,1
42827,3
46728,1
42304,2
46737,2
46743,5
46744,2
46745,2
46746,4
46747,4
46753,3
46754,4
46769,2
46770,2
46777,4
46778,1
46781,2
7097,4
46783,3
46784,3
46788,3
46791,3
31654,5
46795,5
46797,2
7373,3
46799,2
46802,4
46803,1
46806,2
46807,3
46811,5
21218,5
7675,3
32363,2
46822,2
46823,1
46824,1
46782,1
46830,4
46837,4
42256,2
46844,3
46845,2
46850,3
46851,5
40091,5
46860,3
46863,5
46866,4
46869,1
38910,5
46873,4
46872,2
44679,1
46885,4
72,2
46891,3
46894,1
38077,4
46900,5
46902,1
46903,2
46918,5
40582,3
46923,1
46925,5
37628,1
46927,5
46358,4
46821,5
46932,3
46839,3
46935,3
46936,1
46945,2
46948,3
46949,2
37255,2
46950,5
46904,4
46952,3
46954,2
46959,1
46960,5
46961,3
46965,1
46966,5
46967,3
46968,5
46973,2
46977,3
46980,4
46981,5
46985,3
46988,1
47001,5
47008,5
39736,4
38039,2
47011,1
47019,4
57712,5
46997,3
46353,2
47029,2
21970,3
46991,3
46427,5
47033,3
6068,2
47038,5
47042,5
47048,5
47051,2
47053,1
47057,2
8694,4
47056,1
47061,1
41323,1
47066,5
47067,3
47071,2
35668,2
47079,2
42106,2
47080,4
47082,4
25778,5
47099,1
47100,2
47101,3
47103,2
47105,4
47107,3
47119,2
47122,5
47125,1
47148,3
47159,2
40622,5
47162,1
47163,1
47167,3
7412,1
47170,4
47178,3
47180,2
47181,4
42539,3
47190,3
47192,3
47197,2
47213,3
5685,2
47222,2
47225,5
43855,1
47139,4
47240,5
47241,3
47247,4
47249,5
47250,1
47254,5
47263,3
47266,2
47269,4
47272,5
45080,4
35725,3
30854,4
47301,4
47309,4
39961,2
47315,2
47317,4
47318,2
47327,2
47330,5
47334,1
43762,4
47337,4
47338,5
47256,5
47346,4
47356,5
47360,4
47362,4
47365,2
47374,3
47376,3
43232,1
47379,3
47381,5
46333,3
45196,5
47397,3
47401,5
7182,4
47414,2
47418,4
47420,3
47425,2
47428,1
47429,2
47432,1
47436,5
47445,2
47006,1
47450,5
47453,2
47459,5
6746,4
47475,2
47478,4
47482,5
47485,4
47476,4
47491,4
31897,2
47502,1
47505,4
47510,5
47513,1
47515,5
39040,5
47525,3
47526,5
47529,4
47537,5
47538,2
47542,1
47543,5
47545,1
33438,5
8806,2
43740,3
47561,2
47567,4
47572,2
47579,5
47581,2
47583,4
45227,5
47585,5
47591,1
47604,4
47611,4
47607,3
43842,3
47614,2
47617,1
41046,2
47620,5
47621,1
47627,3
47634,1
47639,2
47640,5
47668,5
47671,3
47673,5
30966,2
47675,1
47676,1
47677,2
47696,2
47700,3
47708,4
47711,5
47709,3
47714,1
47716,3
42724,1
47726,5
47730,4
40889,5
46756,3
47734,2
47738,5
40388,5
39586,3
47756,5
47758,1
47761,5
47762,1
47767,4
47772,2
47773,5
47774,4
47780,1
47782,2
47783,5
47793,1
34907,4
47021,2
47803,2
39621,5
47808,1
47810,5
47813,4
39054,4
47819,2
47822,2
47824,4
47826,3
42982,2
47844,1
47848,2
47849,3
47854,2
47860,5
47863,1
47868,2
47871,2
47874,2
41646,4
47876,3
44054,4
47882,1
47885,2
47624,4
47894,3
43069,1
47933,1
41321,5
47943,3
47946,2
47952,1
47956,5
47957,1
47960,4
47963,4
47964,1
47976,5
47980,1
44709,1
39178,5
41179,4
47984,2
47987,2
45805,4
47928,5
47997,5
15207,1
48009,4
48011,2
39222,5
48014,4
48015,4
48018,1
48031,3
48032,5
48033,1
48034,4
48038,5
48043,3
48044,5
48047,1
48050,2
41032,5
48055,4
40475,2
6710,1
39035,3
48065,3
48072,3
48073,2
34875,2
48092,3
48096,4
48099,3
48105,4
48106,5
44330,4
48109,2
45816,4
48143,1
48151,5
48154,3
6823,3
48164,2
48165,5
48169,5
48171,3
40752,4
48174,4
48175,1
48177,5
48179,1
48185,4
41045,1
48191,2
48203,5
48210,1
48218,4
48176,1
48225,2
48231,2
41111,5
48246,3
48250,3
48252,4
4949,4
48262,4
48263,3
20976,5
39047,3
48264,1
7531,5
48267,5
48269,4
47683,3
48275,5
40204,4
48277,2
41043,4
44752,1
48282,5
48283,1
48284,5
48287,1
48289,4
34504,3
48296,2
40033,2
48297,5
48301,4
48303,3
48307,2
48311,2
48314,4
7320,4
48319,4
48322,3
48323,5
48326,1
39249,3
48327,4
48331,2
48270,5
39060,3
48308,4
48336,4
48344,5
21848,5
48350,2
45592,4
43723,3
48355,1
48358,2
48361,3
48368,5
38104,2
48375,3
48379,2
48380,3
48381,5
48387,1
48391,3
44538,3
48403,4
48409,5
48410,3
42017,1
48419,5
48421,2
48428,2
41986,5
48439,2
48447,2
48451,5
48452,1
48458,2
48464,5
48467,1
48473,5
48477,2
48479,1
48491,5
33215,3
6630,1
48510,2
48515,5
48520,1
48523,3
47703,1
54138,1
6694,4
48531,2
48537,5
46277,5
44666,5
48549,3
48553,1
48554,1
48556,3
48562,3
48566,5
42829,2
48578,4
48581,3
48582,4
48583,1
48588,1
48589,3
48594,2
40006,1
48602,4
48607,1
40339,4
48615,1
48616,5
48618,4
48621,1
48632,1
48634,4
48638,3
48644,3
48650,1
48651,4
41265,4
48666,5
48676,2
42289,3
48687,2
48689,5
40512,2
48702,3
48673,3
44839,1
48706,1
48707,5
48714,2
48727,5
48728,5
48731,5
48733,5
48734,1
48669,3
48740,4
48730,4
44438,5
48741,2
37099,3
48760,1
38842,4
48765,2
6496,5
48767,3
48769,1
48771,2
40003,2
5755,5
48773,4
48777,5
40201,2
48780,4
48788,4
48789,1
48794,3
48804,5
48808,4
48809,5
48819,2
46187,2
48820,5
48821,3
48822,3
48824,3
37283,3
48830,1
48832,5
48838,1
48086,3
48848,3
36761,5
48865,4
48886,3
48891,3
48853,5
48895,4
48897,4
48905,3
48906,5
48911,2
48918,5
42100,2
48928,5
48933,5
24323,2
48938,4
48941,4
5411,5
48955,2
42471,1
48961,2
48966,1
48967,5
38745,4
48973,1
48974,5
48975,1
48976,1
37134,1
43296,4
35081,5
49006,3
36669,2
36558,2
49015,5
49016,3
48656,1
49025,5
49026,4
49029,5
49035,2
48453,2
49039,2
49041,4
49042,2
41774,4
49047,5
49049,1
47835,5
49055,1
39541,5
49060,5
49056,3
49063,1
38626,2
49070,4
49073,5
49074,2
49075,2
49078,2
49082,3
21479,3
49092,4
49065,4
49093,5
49094,2
49098,2
49104,4
40457,5
49112,3
49113,1
37229,4
49121,1
49122,5
49123,1
11574,4
49130,5
49131,4
49135,1
49138,1
49140,2
49141,3
49143,5
49148,5
49149,2
49150,1
44714,2
5038,4
49153,3
42165,4
49154,3
39351,1
49155,3
49156,5
43590,1
40322,4
48839,2
44137,5
57430,1
49166,3
39591,3
49170,5
49174,2
32302,1
49172,3
38931,5
49189,1
49192,5
49194,1
38761,3
49200,3
49201,2
48646,3
47314,5
49211,5
49212,3
49218,5
38785,3
49220,5
49228,2
49230,4
38822,5
49229,5
49237,2
49240,3
49242,1
41793,3
46615,2
49251,4
5945,3
49255,2
49260,4
49266,5
49272,3
49281,4
49285,3
49287,2
38263,5
8247,5
48709,4
49291,2
49292,4
49293,1
37595,2
49297,3
49298,5
41305,1
49311,3
2622,4
49321,1
49326,5
49330,1
49333,5
49335,2
40249,3
49346,5
49348,4
49349,4
42357,2
49350,5
49353,2
49354,4
40616,3
7590,5
37854,1
49355,3
49357,1
49361,5
49363,2
49365,1
39571,3
49369,5
44773,3
38959,2
49376,1
49377,4
49378,5
49379,1
44533,3
49381,2
49383,4
42903,2
49388,3
49389,2
49392,5
49393,4
49395,3
49396,3
49399,4
49409,2
49410,5
35277,4
22340,2
49234,2
49413,1
49420,1
49424,2
49427,1
49433,4
44612,3
49435,5
49438,3
49439,4
49441,1
49443,2
48774,5
39611,1
49450,2
42425,4
39963,4
5029,4
49452,5
49454,3
39651,3
49458,5
49459,5
49461,3
49463,5
49466,2
49467,2
49470,2
49476,1
49477,2
40383,3
46142,1
49481,3
39362,1
42248,5
35578,3
49485,2
49490,5
49491,5
49492,1
49496,2
49498,1
45927,2
43939,4
46191,3
47856,5
49505,2
49512,3
42569,1
49516,5
49515,2
49519,4
49521,4
49528,2
39982,5
49529,1
49531,3
49533,4
47950,3
